חברה,שם,קטגוריה,אתר אינטרנט,כתובת,טלפון,קניות אונליין,אזור,חדש,latitude,longitude
גוד נייט,בנין UMI,שינה וטקסטיל,www.goodnight.co.il,"ראשון לציון, משה לוי 14",03-9510780,N,מרכז,N,31.988211,34.773613
גוד נייט,סניף רמת גן,שינה וטקסטיל,www.goodnight.co.il,"רמת גן, ששת הימים 16",03-5782821,N,מרכז,N,32.098338,34.826724000000006
גוד נייט,סניף ירושלים,שינה וטקסטיל,www.goodnight.co.il,"ירושלים, פועלי צדק 3",02-6727984,N,ירושלים,N,31.753182,35.215468
גוד נייט,מרכז ביג פורייה,שינה וטקסטיל,www.goodnight.co.il,"טבריה, צומת פורייה",04-6797830,N,צפון,N,32.786036,35.495903
גוד נייט,דיויד סנטר,שינה וטקסטיל,www.goodnight.co.il,"חולון, המרכבה 40",03-5502875,N,מרכז,N,32.005652,34.806998
גוד נייט,מתחם רוגובין,שינה וטקסטיל,www.goodnight.co.il,"נתניה, המחקר 3",09-8854399,N,שרון,N,32.291417,34.863119000000005
גוד נייט,סניף אור יהודה,שינה וטקסטיל,www.goodnight.co.il,"אור יהודה, דרך לוד 4",03-6347331,N,מרכז,N,32.035651,34.848619
גוד נייט,סניף כפר סבא,שינה וטקסטיל,www.goodnight.co.il,"כפר סבא, התעש 10",09-7677473,N,שרון,N,32.173398,34.925788
גוד נייט,סניף פתח תקווה,שינה וטקסטיל,www.goodnight.co.il,"פתח תקווה, הרב פינטו 1",03-9043790,N,מרכז,N,32.097786,34.889192
ג'ינג'ר,ג'ינג'ר רמת השרון,שינה וטקסטיל,www.gingerhome.co.il,"רמת השרון, אוסישקין 50",03-5734642,Y,שרון,N,32.141984,34.843258
"ד""ר גב ",אשדוד - סטאר סנטר,שינה וטקסטיל,,"אשדוד, ז'בוטינסקי 41 ",08-8604015,N,דרום,Y,31.809596,34.655663
"ד""ר גב ",אשקלון - גלובוס סנטר,שינה וטקסטיל,,"אשלון, גלובוס סנטר, צומת מבקיעים",08-3730112,N,דרום,Y,31.626950,34.583663
"ד""ר גב ",באר שבע - דיזיין פלוס,שינה וטקסטיל,,"באר שבע, דרך חברון 48",08-6209595,N,דרום,Y,31.242868,34.809584
"ד""ר גב ",בני ברק - דן דיזיין,שינה וטקסטיל,,"בני ברק, הלח""י 2",03-5701011,N,מרכז,Y,32.103864,34.829548
"ד""ר גב ",הרצליה,שינה וטקסטיל,,"הרצליה, בן גוריון 33",03-3731433,N,שרון,Y,32.161188,34.842654
"ד""ר גב ",חדרה - מתחם מיקס,שינה וטקסטיל,,"חדרה, צה""ל 35",04-8715588,N,צפון,Y,32.440455,34.930453
"ד""ר גב ",חולון - מרכז מבנה,שינה וטקסטיל,,"חולון, הפלד 7",073-3771280,N,מרכז,Y,32.023401,34.797779
"ד""ר גב ",חיפה - ביג צ'ק פוסט,שינה וטקסטיל,,"חיפה, ישראל בר יהודה 111",04-6016100,N,צפון,Y,32.795905,35.021875
"ד""ר גב ",חיפה - גרנד קניון,שינה וטקסטיל,,"חיפה, דרך שמחה גולן 54",04-8122425,N,צפון,Y,32.789258,35.008273
"ד""ר גב ",יהוד - מתחם ביג,שינה וטקסטיל,,"יהוד, אלטלף 4",03-7176683,N,מרכז,Y,32.025563,34.900575
"ד""ר גב ",יפו ,שינה וטקסטיל,,"תל אביב, מרזוק ועזר 11",073-3162660,N,מרכז,Y,32.055215,34.758324
"ד""ר גב ",יקנעם - מתחם ביג,שינה וטקסטיל,,"יקנעם, יצחק רבין 7",04-9597643,N,צפון,Y,32.642353,35.091946
"ד""ר גב ",ירושלים - תלפיות,שינה וטקסטיל,,"ירושלים, יד חרוצים 15",02-6795559,N,מרכז,Y,31.752704,35.216921
"ד""ר גב ",כפר סבא - מתחם G,שינה וטקסטיל,,"כפר סבא, ויצמן 207",09-7667733,N,שרון,Y,32.170394,34.927801
"ד""ר גב ",מודיעין - ישפרו סנטר,שינה וטקסטיל,,"מודיעין, מתחם מגה אור",08-9264888,N,ירושלים,Y,31.889515,34.965799
"ד""ר גב ",מעלה אדומים - דיזיין סיטי ,שינה וטקסטיל,,"ירושלים, שדרות המייסדים 15",073-2240552,N,ירושלים,Y,31.777908,35.188088
"ד""ר גב ",נתיבות - GT סנטר,שינה וטקסטיל,,"נתיבות, בעלי המלאכה 202",03-5017666,N,דרום,Y,31.419539,34.599007
"ד""ר גב ",נתניה - ביג פולג,שינה וטקסטיל,,"נתניה, גיבורי ישראל 5",09-8358131,N,שרון,Y,32.275487,34.859489
"ד""ר גב ",עפולה - מרכז קניות מבנה,שינה וטקסטיל,,"עפולה, קהילת ציון 26",04-3731166,N,צפון,Y,32.606432,35.296867
"ד""ר גב ",פתח תקווה - סגולה,שינה וטקסטיל,,"פתח תקווה, סוטין 1",03-6038590,N,מרכז,Y,32.101927,34.894573
"ד""ר גב ",קרית אתא - רד דיזיין ,שינה וטקסטיל,,"קרית אתא, דרך חיפה 44",073-2240541,N,צפון,Y,32.807066,35.074319
"ד""ר גב ",קרית ביאליק - קריון,שינה וטקסטיל,,"קרית ביאליק, דרך עכו 192",04-8750481,N,צפון,Y,32.845267,35.092029
"ד""ר גב ",קרית עקרון - בילו סנטר ,שינה וטקסטיל,,"קרית עקרון, בילו סנטר ",08-9355850,N,מרכז,Y,31.864883,34.816602
"ד""ר גב ",ראשון לציון - מתחם שבעת הכוכבים,שינה וטקסטיל,,"ראשון לציון, לישנסקי 4",03-9511777,N,מרכז,Y,31.987960,34.764529
"ד""ר גב ",רעננה - קניון רננים,שינה וטקסטיל,,"רעננה, התעשייה 22",09-7486555,N,מרכז,Y,32.196395,34.877003
"ד""ר גב ",תל אביב - דיזינגוף סנטר,שינה וטקסטיל,,"תל אביב, דיזינגוף 50",03-5280010,N,מרכז,Y,32.075200,34.775358
דארלן,"דארלן ת""א",שינה וטקסטיל,www.darlain.co.il,"תל אביב, דיזנגוף 111",03-5244777,Y,מרכז,N,32.080454,34.773668
דארלן,דארלן יהוד,שינה וטקסטיל,www.darlain.co.il,"יהוד, שבזי 21",5360645–03,Y,מרכז,N,32.062282,34.764806
דארלן,"דארלן ראשל""צ",שינה וטקסטיל,www.darlain.co.il,"ראשון לציון, קניון הזהב-סחרוב 21, קומה 1",03-9418777,Y,מרכז,N,31.990161,34.774427
דארלן,דארלן חיפה,שינה וטקסטיל,www.darlain.co.il,"חיפה, קניון לב המפרץ-ההסתדרות 55",04-6331289,Y,צפון,N,32.792997,35.036674
דארלן,דארלן באר שבע,שינה וטקסטיל,www.darlain.co.il,"באר שבע, קרית הממשלה-התקווה 4",08-627-8003,Y,דרום,N,31.245376,34.799266
הום סטייל ,אשדוד,שינה וטקסטיל,www.homestyle.co.il/,"אשדוד, סטאר סנטר ",08-8594689,N,דרום,N,31.810030,34.655930
הום סטייל ,באר שבע ,שינה וטקסטיל,www.homestyle.co.il/,"באר שבע, יצחק נפחא 28",08-8529453,N,דרום,N,31.248420,34.811000
הום סטייל ,חולון ,שינה וטקסטיל,www.homestyle.co.il/,"חולון, המשביר 1 ",03-6545805,N,מרכז,N,32.015870,34.801720
הום סטייל ,ירושלים,שינה וטקסטיל,www.homestyle.co.il/,"ירושלים, פייר קינג 26",02-5409608,N,ירושלים,N,31.753560,35.213480
הום סטייל ,ראשון לציון ,שינה וטקסטיל,www.homestyle.co.il/,"ראשון לציון, לח""י 2",03-9415580,N,מרכז,N,31.985540,34.766710
הום סטייל ,ראש העין ,שינה וטקסטיל,www.homestyle.co.il/,"ראש העין, היצירה 1 ",03-9039248,N,מרכז,N,32.106420,34.938380
הום סטייל ,קריית אתא ,שינה וטקסטיל,www.homestyle.co.il/,"קריית אתא, מקור ברוך 6",04-8878511,N,צפון,N,32.803630,35.102980
הום סטייל ,נהריה ,שינה וטקסטיל,www.homestyle.co.il/,"נהריה, האירית 2 ",,N,צפון,N,32.990170,35.095300
הום סטייל ,תל חנן ,שינה וטקסטיל,www.homestyle.co.il/,"נשר, דרך בר יהודה 147 ",04-9874621,N,צפון,N,32.778250,35.038970
הום סטייל ,דליית אל כרמל ,שינה וטקסטיל,www.homestyle.co.il/,"דליית אל כרמל, מרכז דליית אל כרמל",,N,צפון,N,32.693560,35.046950
הום סטייל ,עכו ,שינה וטקסטיל,www.homestyle.co.il/,"עכו, החרושת 2 ",04-6391040,N,צפון,N,32.922930,35.081230
הום סטייל ,טמרה,שינה וטקסטיל,www.homestyle.co.il/,"טמרה, אלזראיעיה ",050-7611156,N,צפון,N,32.862340,35.184440
הום סטייל ,טייבה ,שינה וטקסטיל,www.homestyle.co.il/,"טייבה, מחמוד דרויש ",09-7669075,N,שרון,N,32.268720,35.007930
הום סטייל ,טירה,שינה וטקסטיל,www.homestyle.co.il/,"טירה, טארק עבד אלחי 390",09-8905977,N,שרון,N,32.228090,34.941940
הום סטייל ,קניון חיפה,שינה וטקסטיל,www.homestyle.co.il/,"חיפה, משה פילמן 4",,N,צפון,N,32.789700,34.965650
הום סטייל ,סיטי חיפה ,שינה וטקסטיל,www.homestyle.co.il/,"חיפה, שד' בן גוריון 6",04-6357474,N,צפון,N,32.823180,34.991910
הום סטייל ,בית שמש,שינה וטקסטיל,www.homestyle.co.il/,"בית שמש, קניון נעימי",,N,ירושלים,N,31.747855,34.994377
הום סטייל ,בני ברק ,שינה וטקסטיל,www.homestyle.co.il/,"בני ברק, רבי עקיבא 19",03-6148389,N,מרכז,N,32.089592,34.826289
הום סטייל ,קינג ג'ורג,שינה וטקסטיל,www.homestyle.co.il/,"תל אביב, קינג גורג 46",03-6489285,N,מרכז,N,32.073522,34.775178
הום סטייל ,רהט ,שינה וטקסטיל,www.homestyle.co.il/,"רהט, שכונה 24",,N,דרום,N,31.395654,34.758181
הום סטייל ,שפרעם,שינה וטקסטיל,www.homestyle.co.il/,"שפרעם, מול מכבי אש ",,N,צפון,N,32.811446,35.164642
הום סטייל ,פתח תקווה ,שינה וטקסטיל,www.homestyle.co.il/,"פתח תקווה, אלעזר פרידמן 9",,N,מרכז,N,32.079446,34.902310
הום סטייל ,קריון ,שינה וטקסטיל,www.homestyle.co.il/,"קריית מוצקין, דרך עכו 192",,N,צפון,N,32.845642,35.091159
הום סטייל ,נס ציונה ,שינה וטקסטיל,www.homestyle.co.il/,"נס ציונה, האירוסים 53",,N,מרכז,N,31.930660,34.798138
הום סטייל ,חדרה פוליגון,שינה וטקסטיל,www.homestyle.co.il/,"חדרה, צהל 35 מרכז מסחרי ",,N,צפון,N,32.440455,34.930464
הום סטייל ,ביג כרמיאל,שינה וטקסטיל,www.homestyle.co.il/,"כרמיאל, מעלה כמון 2 מרכז ביג ",,N,צפון,N,32.927267,35.322678
הום סטייל ,באר שבע ,שינה וטקסטיל,www.homestyle.co.il/,", ברוך קטינקא 2 ",,N,דרום,N,31.224381,34.801415
הום סטייל ,חולון ,שינה וטקסטיל,www.homestyle.co.il/,"חולון, גולדה מאיר 7",,N,מרכז,N,32.012094,34.779346
הום סטייל ,ביג יקנעם,שינה וטקסטיל,www.homestyle.co.il/,"יקנעם עילית, ביג יקנעם - שד רבין 9",,N,צפון,N,32.642930,35.092580
ורדינון,אור עקיבא,שינה וטקסטיל,www.vardinon.co.il,"אור עקיבא, אברהם שפירא 1",04-6361536,N,צפון,N,32.509965,34.920394
ורדינון,הנגב עזריאלי,שינה וטקסטיל,www.vardinon.co.il,"באר שבע, יתחק רגר 2",08-6651566,N,דרום,N,31.245007,34.795695
ורדינון,חדרה,שינה וטקסטיל,www.vardinon.co.il,"חדרה, הקצין מיטלמן 6",04-6247612,N,צפון,N,32.436810,34.920562
ורדינון,יוקנעם מתחם G,שינה וטקסטיל,www.vardinon.co.il,"יוקנעם, התמר 2",04-6667415,N,צפון,N,32.659637,35.105119
ורדינון,ירושלים פסגת זאב,שינה וטקסטיל,www.vardinon.co.il,"ירושלים, משה דיין 106",02-5366083,N,ירושלים,N,31.828031,35.240188
ורדינון,ירושלים רמות,שינה וטקסטיל,www.vardinon.co.il,"ירושלים, גולדה מאיר 255",02-5002894,N,ירושלים,N,31.817863,35.194642
ורדינון,כפר סבא מתחם G,שינה וטקסטיל,www.vardinon.co.il,"כפר סבא, ויצמן 207",09-7681258,N,שרון,N,32.172120,34.928427
ורדינון,נשר מבנה תל חנן,שינה וטקסטיל,www.vardinon.co.il,"נשר, תל חנן בר יהודה 147",04-8202145,N,צפון,N,32.775990,35.042890
ורדינון,נתניה ביג פולג,שינה וטקסטיל,www.vardinon.co.il,"נתניה, בני גאון 3",09-8850450,N,שרון,N,32.275428,34.862014
ורדינון,פתח תקווה מפעל,שינה וטקסטיל,www.vardinon.co.il,"פתח תקווה, מגשימים 20 קרית מטלון",03-6320420,N,מרכז,N,32.089051,34.853744
ורדינון,קרית שמונה מבנה,שינה וטקסטיל,www.vardinon.co.il,"קרית שמונה, אזור תעשיה דרומי  תל חי 95",04-6217917,N,צפון,N,33.198096,35.569465
ורדינון,אילל מול הים,שינה וטקסטיל,www.vardinon.co.il,"אילת, הפלמ""ח 1",08-6424150,N,אילת,N,29.549872,34.953456
ורדינון,אורות אור עקיבא,שינה וטקסטיל,www.vardinon.co.il,"אור עקיבא, הנשיא 1",,N,צפון,N,32.519097,34.947457
ורדינון,בית שאן צים סנטר,שינה וטקסטיל,www.vardinon.co.il,"בית שאן, העמל 7",04-9520341,N,צפון,N,32.510275,35.501886000000006
ורדינון,איירפורט סיטי,שינה וטקסטיל,www.vardinon.co.il,"לוד, השרן פינת רחוב הגולן",,N,מרכז,N,31.986833,34.915037
ורדינון,מעלה אדומים עופר,שינה וטקסטיל,www.vardinon.co.il,"מעלה אדומים, דרך קדם 5",02-5357256,N,ירושלים,N,31.771517,35.298413
ורדינון,קרית עקרון עופר בילו,שינה וטקסטיל,www.vardinon.co.il,"קרית עקרון, מתחם בילו סנטר",08-9370266,N,מרכז,N,31.864965,34.816591
ורדינון,ראש פינה החאן,שינה וטקסטיל,www.vardinon.co.il,"ראש פינה, מעלה גיא אוני 1",04-8396785,N,צפון,N,32.968782,35.547499
ורדינון,ראשלצ עזריאלי ראשונים,שינה וטקסטיל,www.vardinon.co.il,"ראשון לציון, שדרות נים 2",03-7322542,N,מרכז,N,31.949490,34.804081
ורדינון,תל אביב גן העיר,שינה וטקסטיל,www.vardinon.co.il,"תל אביב, אבן גבירול 71",03-5665851,N,מרכז,N,32.082575,34.781095
ורדינון,נתניה ,שינה וטקסטיל,www.vardinon.co.il,"נתניה, קניון עיר ימים בני ברמן 2",,N,שרון,N,32.278925,34.847047
ורדינון,רמת גן ,שינה וטקסטיל,www.vardinon.co.il,"רמת גן, חיים לנדאו 7",,N,מרכז,N,32.071035,34.828748
ורדינון,דימונה ,שינה וטקסטיל,www.vardinon.co.il,"דימונה, קניון פרץ סנטר ",,N,דרום,N,31.060153,35.020426
ורדינון,קרית אתא,שינה וטקסטיל,www.vardinon.co.il,"קריית אתא, דרך חיפה 30",,N,צפון,N,32.805574,35.074545
ורדינון,נתניה,שינה וטקסטיל,www.vardinon.co.il,"נתניה, שדרות טום לנטוס 60", 09-7483889,N,שרון,N,32.296260,34.869320
ורדינון,רמלוד,שינה וטקסטיל,www.vardinon.co.il,"מתחם רמלוד, צופית 40",,N,מרכז,N,31.932717,34.888711
ורדינון,ראש העין ,שינה וטקסטיל,www.vardinon.co.il,"ראש העין, יגאל אלון 22",,N,מרכז,N,32.086012,34.979786
כיתן,כיתן רגבה,שינה וטקסטיל,,"רגבה, מתחם פאוור סנטר ""ביג""",073-7090120,N,צפון,N,32.975464,35.094299
כיתן,כיתן מגדל המאה תל אביב,שינה וטקסטיל,,"תל אביב, מגדל המאה אבן גבירול 124 ",073-7090164,N,מרכז,N,32.087014,34.782189
כיתן,כיתן ראשון לציון,שינה וטקסטיל,,"ראשון לציון, ילדי טהרן 5, מתחם 2G, קומה 2, ",073-7090147,N,מרכז,N,31.984899,34.769409
כיתן,כיתן רמת השרון,שינה וטקסטיל,,"רמת השרון, רחוב אוסישקין 62",073-7090160,N,שרון,N,32.143234,34.843841
כיתן,כיתן רעננה,שינה וטקסטיל,,"רעננה, מרכז גירון, ז'בוטינסקי  3",073-7090130,N,שרון,N,32.179781,34.874271
כיתן,כיתן הרצליה,שינה וטקסטיל,,"הרצליה פיתוח, מדינת היהודים 85",073-7090150,N,שרון,N,32.166957,34.810686
כיתן,כיתן נתניה,שינה וטקסטיל,," פולג נתניה,  גיבורי ישראל 17 מתחם יכין-אלכסנדרה",073-7090159,N,שרון,N,32.282367,34.861656
