שם,תיאור,סוג,שעות פתיחה,כתובת,אתר אינטרנט,טלפון,משלוחים,כשרות,נגישות לנכים,קטגוריה,עיר,אזור,חדש,latitude,longitude
קפה קפה,בית קפה מסעדה,בית קפה,"א-ה: ג'-ה' 07:30-23:30
שישי: 07:30-14:30
שבת: ",קרל פופר 4 מתחם אגם סנטר,,054-7357407,ישיבה במסעדה,כשר למהדרין,Y,"מסעדה,בית קפה",נתניה,שרון,N,32.292167,34.853838
קפה גרג קניון TLV,בית קפה מסעדה,"בית קפה,חלבי","א-ה: 09:00-21:30
שישי: 09:00-14:00
שבת: ",קרליבך,gregcafe.co.il/,03-6771310,ישיבה במסעדה,,Y,"מסעדה,בית קפה",תל אביב - יפו,מרכז,N,32.068111,34.783682
קיטשן בראסרי,בית קפה מסעדה,"איטלקי,בית קפה","א-ה: 09:00-22:00
שישי: 08:00-13:00
שבת: ",שדרות המלאכות 5,,08-6659059,ישיבה במסעדה,כשר למהדרין,Y,"מסעדה,בית קפה",מודיעין-מכבים-רעות,ירושלים,N,31.889082,34.966358
לנדוור,בית קפה מסעדה,"בית קפה,חלבי,מתוקים-קינוחים","א-ה: 09:00-16:00
שישי: 08:00-13:00
שבת: שעה מצאת שבת - 23:00",יהדות קנדה 1,,03-5663373,ישיבה במסעדה,כשר למהדרין,Y,"מסעדה,בית קפה",אור יהודה,מרכז,Y,32.020686,34.860373
ששון בר,בר קולינרי כולל ארוחות עסקיות,"בשרים,דגים","א-ה: א'-ד' 11:00-00:30 ה' 12:00-01:00
שישי: 12:00-01:00
שבת: 12:00-01:00",חורב 10,,04-6306234,ישיבה במסעדה,,Y,"מסעדה,בר-פאב",חיפה,צפון,N,32.785727,34.985735
פיצה סטורי,פיצרייה,חלבי,"א-ה: 11:00-23:00
שישי: 
שבת: חצי שעה מצאת השבת - 23:00",האיילון 12,pizza-story.co.il,3606*,"ישיבה במסעדה,איסוף עצמי",כשר,N,"מסעדה,בר-פאב",לוד,מרכז,N,31.945090,34.901316
ARIANNA,מסעדת שף ובר יין,"איטלקי,בשרים,טאפסים","א-ה: 17:00-00:00
שישי: 
שבת: שעה מצאת שבת -00:00",עתיר ידע 4,arianna.co.il,077-4447039,ישיבה במסעדה,כשר,N,"מסעדה,בר-פאב",כפר סבא,שרון,N,32.165712,34.928460
Roasters,בר קפה ,"בית קפה,כריכים-סלטים,מתוקים-קינוחים,צמחוני-טבעוני","א-ה: 07:00-לקוח אחרון
שישי: 06:30 - שעה לפני כניסת שבת
שבת: מצאת השבת - לקוח אחרון",צאלה 42,www.roastersjlm.co.il,054-3101432,ישיבה במסעדה,כשר,Y,"מסעדה,בר-פאב",גדרה,מרכז,N,31.800334,34.788994
מאנקיס,פאב מסעדת בשרים המבורגר,"בר-פאב,בשרים","א-ה: 20:00-01:00
שישי: 20:00-01:00
שבת: 20:00-01:00",דרך פעמי השלום 23,,08-6368989,ישיבה במסעדה,,Y,"מסעדה,בר-פאב",אילת,אילת,N,29.548901,34.963517
Jasper,"בר קוקטיילים, דגים ופסטות","איטלקי,בר-פאב,דגים","א-ה: 17:00-00:00
שישי: 17:00-00:00
שבת: 17:00-00:00",מלון אגמים,,08-6300303,ישיבה במסעדה,,N,"מסעדה,בר-פאב",אילת,אילת,N,29.555883,34.963317
ליסה בר,בר מסעדה,בר-פאב,"א-ה: 16:00-00:00
שישי: 16:00-02:00
שבת: 16:00-02:00",הבנאים 1,,053-4482085,ישיבה במסעדה,,Y,"מסעדה,בר-פאב",אשדוד,דרום,N,31.812381,34.658272
Something something,בר קוקטיילים,"בר-פאב,חלבי,ים תיכוני","א-ה: 19:00-לקוח אחרון
שישי: 21:30-לקוח אחרון
שבת: ",מקס נורדאו 24,,050-4254535,ישיבה במסעדה,,Y,"מסעדה,בר-פאב",אשדוד,דרום,N,31.811564,34.640356
GREEN HOUSE,"מסעדה, בית קפה, פאב","איטלקי,בר-פאב,בית קפה","א-ה: א' 12:00-18:00 ב'-ה' 12:00-23:00
שישי: 12:00-23:00
שבת: 12:00-23:00","מרכז לב רעות, שדרות עומרים 1",,,ישיבה במסעדה,,Y,"מסעדה,בר-פאב,בית קפה",מודיעין-מכבים-רעות,ירושלים,N,31.887708,35.011697
Verre bar ,בר מסעדה וקוקטיילים,"בר-פאב,בשרים","א-ה: 11:30-00:00
שישי: 
שבת: מצאת השבת -00:00",השמורה 2,,050-5663377,"ישיבה במסעדה,איסוף עצמי",כשר,N,"מסעדה,בר-פאב,מסעדת שף",זכרון יעקב,צפון,N,32.565774,34.943424
לוטם דרעי בייקרי ביסטרו שף ,"בייקרי, ביסטרו שף ","חלבי,מזרחי,מתוקים-קינוחים,צמחוני-טבעוני","א-ה: א'-ג' 08:00-15:00 ד'-ה' 08:00-22:00
שישי: 08:00-14:00
שבת: ",שכניה,,04-9999291,ישיבה במסעדה,כשר,N,"מסעדה,גלידריה מתוקים וקינוחים",משגב,צפון,N,32.845346,35.246276
מקס ברנר,בית קפה מתוקים וקינוחים,"בית קפה,מתוקים-קינוחים","א-ה: 16:00-23:30
שישי: 16:00-00:00
שבת: 10:00-01:30",סחרוב 24,www.max-brenner.co.il,03-9522800,"ישיבה במסעדה,איסוף עצמי",,N,"מסעדה,גלידריה מתוקים וקינוחים,בית קפה",ראשון לציון,מרכז,N,31.990550,34.772147
מקס ברנר,בית קפה מתוקים וקינוחים,"בית קפה,חלבי,מתוקים-קינוחים,צמחוני-טבעוני","א-ה: 10:00-23:30
שישי: 10:00-23:30
שבת: 10:00-23:30",קלמן מגן 3,www.max-brenner.co.il,03-6229435,"ישיבה במסעדה,איסוף עצמי",,Y,"מסעדה,גלידריה מתוקים וקינוחים,בית קפה",תל אביב - יפו,מרכז,N,32.071545,34.786950
בית הפנקייק המקורי ,"ארוחות בוקר, סלטים פנקייקים וקינוחים","בית קפה,חלבי,מתוקים-קינוחים","א-ה: 08:00-01:00
שישי: 08:00-01:00
שבת: 08:00-01:00",כצנלסון 14,www.pancake.co.il,09-9552244,ישיבה במסעדה,,N,"מסעדה,גלידריה מתוקים וקינוחים,מאפיה וקונדיטוריה",כפר סבא,שרון,N,32.178991,34.903449
קייטרינג אהבה בטעם ביתי,"קייטרינג מאכלים ביתיים, אוכל מוכן לאירועים","בשרים,דגים,ים תיכוני,מזרחי","א-ה: א' 09:00-15:30 ב'-ה' 09:00-17:00
שישי: 08:00-14:00
שבת: ",הנחילות 2,www.ahava-betaam.com,053-3075766,"ישיבה במסעדה,איסוף עצמי,משלוחים",כשר בשרי בהשגחת רבנות פרדס חנה,Y,"מסעדה,מארזים במשלוח",פרדס חנה-כרכור,צפון,N,32.481045,34.987281
מסעדת FUEGO,מסעדת שף בשרים,בשרים,"א-ה: 12:00-23:00 יום ב' סגור
שישי: 
שבת: ",גליל תחתון,fuego-meat.co.il,072-3340527,"ישיבה במסעדה,איסוף עצמי",,Y,"מסעדה,מסעדת שף",מגאר,צפון,N,32.888665,35.406884
PESCARA DEATALIA,מסעדת שף דגים,דגים,"א-ה: א'-ד' 11:00-23:00 ה' 11:00-00:00
שישי: 
שבת: ",מתחם ב.ס.ר סיטי,,03-6989820,ישיבה במסעדה,כשר,Y,"מסעדה,מסעדת שף",פתח תקווה,מרכז,N,32.091619,34.860812
TAGALOS,מסעדת שף וביסטרו בר,"איטלקי,בשרים,דגים,טאפסים,ים תיכוני","א-ה: 08:30-23:00
שישי: 08:30-23:00
שבת: 08:30-23:00",החרושת 15,,076-5394469,ישיבה במסעדה,,N,"מסעדה,מסעדת שף",כרמיאל,צפון,N,32.921117,35.308019
מסעדת פליים,"מסעדת ""אש גלויה"" הראשונה בישראל",בשרים,"א-ה: 18:00-23:30
שישי: 
שבת: ",אליעזר פרי 10,,073-3383833,ישיבה במסעדה,כשר,Y,"מסעדה,מסעדת שף",תל אביב - יפו,מרכז,N,32.086503,34.769567
דלאל,בשר/דגים/איטלקי,"בשרים,דגים","א-ה: 12:00-24:30
שישי: 9:00-24:30
שבת: 09:00-24:30",שבזי 10,,03-5109292,ישיבה במסעדה,,Y,מסעדת שף,תל אביב - יפו,מרכז,N,32.061219,34.763447
שאטו בר מסעדה,בר מסעדת שף בשרית ,"בר-פאב,בשרים","א-ה: 20:30-01:00
שישי: 
שבת: 20:30-01:00",הים 5,shato-eilat.com/,08-6333888,ישיבה במסעדה,כשר למהדרין,Y,מסעדת שף,אילת,אילת,N,29.549345,34.965928
מסעדת MONA ,מסעדת ביסטרו שף,"איטלקי,בשרים,צרפתי","א-ה: 18:30-23:00
שישי: 18:00-23:00
שבת: 12:30-16:30, 18:00-23:00",שמואל הנגיד 12,,02-6222283,ישיבה במסעדה,,N,מסעדת שף,ירושלים,ירושלים,N,31.779610,35.214557
conmigo,אירועים פרטים ברמה אחרת וארוחות שף,בשרים,"א-ה: בתיאום  מראש
שישי: 
שבת: ",שדרות הרכס 13,conmigo-events.co.il,052-8081522,ישיבה במסעדה,כשר,N,מסעדת שף,מודיעין-מכבים-רעות,ירושלים,N,31.923056,34.990390
מסעדת Maree,מסעדת בשר ודגים ,"בשרים,דגים","א-ה: 
שישי: 
שבת: ",צפת 3,,09-7410909,ישיבה במסעדה,כשר,N,מסעדת שף,נתניה,שרון,N,32.304967,34.843793
 Pouppe ,מסעדת שף ים תיכוני-צרפתי,"בשרים,ים תיכוני,צרפתי","א-ה: 19:00-00:00
שישי: 
שבת: 21:30 - לקוח אחרון",דה פיג'וטו 22,poupeetlv.co.il,077-2302777,ישיבה במסעדה,כשר,N,מסעדת שף,תל אביב - יפו,מרכז,N,32.061589,34.773255
PASTEL,מסעדת שף לא כולל ארוחות עסקיות,"איטלקי,בשרים,דגים","א-ה: 12:00-23:30
שישי: 12:00-15:30 | 18:00-23:30
שבת: 12:00-23:30",שאול המלך 27,www.pastel-tlv.com,03-6447441,ישיבה במסעדה,,Y,מסעדת שף,תל אביב - יפו,מרכז,N,32.077167,34.786133
The view,מסעדת שף בשרים,"בשרים,דגים,ים תיכוני,צמחוני-טבעוני","א-ה: 18:00-00:00
שישי: 
שבת: שעה לאחר צאת שבת-00:00",גד מכנס 6,www.theview.co.il,097404477,ישיבה במסעדה,כשר,Y,מסעדת שף,נתניה,שרון,N,32.329618,34.849837
התרנגול הכחול,מסעדת שף - לא כולל עיסקיות,"איטלקי,סושי-אסייאתי,בשרים,דגים","א-ה: א-ג 13:00-21:30 ד 12:00-23:00 ה 12:00-22:30
שישי: 12:00-23:00
שבת: 12:00-21:00",ניסים אלוני 10,thebluerooster.co.il,03-5443349,ישיבה במסעדה,,Y,מסעדת שף,תל אביב - יפו,מרכז,N,32.088886,34.797251
משק אחיה ,שמן זית כתית ,צמחוני-טבעוני,"א-ה: 08:00-15:30
שישי: 
שבת: ",א.ת שילה ד.נ אפרים 9422,www.m-achiya.co.il/,02-9401313,משלוחים,כשר למהדרין,Y,מעדניה,שילה,ירושלים,N,32.048023,35.303308
cheese factory,מעדנייה,"חלבי,כריכים-סלטים","א-ה: 08:00-21:00
שישי: 08:00-16:00
שבת: ",האלון 8 מרכז מסחרי,,053-5390030,"איסוף עצמי,משלוחים",מוצרים בהשגחה,Y,מעדניה,עשרת,דרום,N,31.822464,34.745147
האפיסרי,מעדנייה בשרית כשרה ,בשרים,"א-ה: 10:00-20:00
שישי: 08:30-15:00
שבת: ",שושנה דמארי 10,www.happicerie.co.il,09-9708888,משלוחים,כשר,Y,מעדניה,נתניה,שרון,N,32.278028,34.842717
ארבעה קצבים ,חנות אינטרנטית לבשר ,בשרים,"א-ה: חנות אינטרנטית
שישי: 
שבת: ",הבנאי 21,4katzavim.co.il,050-3303315,"איסוף עצמי,משלוחים",,N,מעדניה,חולון,מרכז,N,32.012639,34.802616
cheese factory,דוכן גבינות נייד ,חלבי,"א-ה: לבירור מיקום עדכני יש להתקשר
שישי: 
שבת: ","רחובות, ראשון לציון, נס ציונה ורחובות",,053-5303608,ישיבה במסעדה,,Y,מעדניה,ראשון לציון,מרכז,N,31.957922,34.786968
cheese factory,מעדנייה,"חלבי,ים תיכוני,צמחוני-טבעוני","א-ה: א'-ד' 08:00-21:20 ה' 08:00-22:15
שישי: 06:30-16:00
שבת: ",דרך המכבים 67,,053-5390030,ישיבה במסעדה,,Y,מעדניה,ראשון לציון,מרכז,N,31.989773,34.811856
מרכז הבשר שלומי ,"קצביה, בשר, עופות, דגים ועוד","בשרים,דגים,חלבי,ים תיכוני","א-ה: 07:00-19:00
שישי: 07:00-15:00
שבת: ",הכרם 1,,050-6210811,ישיבה במסעדה,כשר,Y,מעדניה,אשקלון,דרום,N,31.667667,34.585049
ספיר דגים,דגים טריים,דגים,"א-ה: א' 10:00-18:00 ב' 07:00-19:00
שישי: 07:30-14:00
שבת: ",אסתר המלכה 1,www.sapir-dagim.co.il/,08-6460265,איסוף עצמי,כשר,Y,מעדניה,קריית גת,דרום,N,31.635508,34.774194
לחם ארז,בית קפה מסעדה,"בית קפה,חלבי,כריכים-סלטים","א-ה: 07:30-20:00
שישי: 07:30-14:00
שבת: ",קניון מלחה קומה 3,,052-2692836,"ישיבה במסעדה,איסוף עצמי",כשר למהדרין,N,"מעדניה,בית קפה",ירושלים,ירושלים,N,31.750938,35.187633
המלקט ,"מארזי גבינות, ממרחים, פיצוחים יין ועוד","חלבי,מתוקים-קינוחים,צמחוני-טבעוני","א-ה: חנות אינטרנטית
שישי: חנות אינטרנטית
שבת: ",הנביאים 17,hamelaket.co.il,050-2047404,משלוחים,,Y,"מעדניה,מארזים במשלוח",רמת השרון,מרכז,N,32.130294,34.854551
גבינות ברמות,"סדנאות, רכישת מחמצת",חלבי,"א-ה: 09:00-18:00
שישי: 09:00-15:00
שבת: ",הפאקן 6,gvinotberamot.co.il,054-4901992,ישיבה במסעדה,כשר,N,"מעדניה,משק חקלאי,תזונה בריאה",רמות השבים,שרון,N,32.167894,34.884127
משק טל דיירקט,"תוצרת חקלאית של פירות, ירקות, מוצרי בריאות",ים תיכוני,"א-ה: חנות אינטרנטית
שישי: חנות אינטרנטית
שבת: ",חנות אינטרנטית - משלוחים לכל הארץ,farmdirect.co.il/,050-6990006,משלוחים,כשרות אפרתי,Y,משק חקלאי,ביצרון,דרום,N,31.794652,34.742092
משק לין,"מוצרי גורמה טבעיים, ממרחים,רטבים ",צמחוני-טבעוני,"א-ה: 08:00-16:00
שישי: 08:00-16:00
שבת: ",העולים 94,www.linfarm.co.il,08-9415859,משלוחים,כשר,Y,משק חקלאי,ביצרון,מרכז,N,31.792829,34.728137
משק ליבה,תמרים זה אנחנו,צמחוני-טבעוני,"א-ה: אתר הזמנות אונליין
שישי: 
שבת: ",מושב פצאל,www.leiba.co.il,050-7115800,משלוחים,כשר,N,"משק חקלאי,מארזים במשלוח,תזונה בריאה",פצאל,דרום,N,32.039719,35.439672
תותי קפה ,חנות קפה ומוצריו,"בית קפה,חלבי,צמחוני-טבעוני","א-ה: חנות אינטרנטית - משלוחים לכל הארץ
שישי: 
שבת: ",חנות אינטרנטית - משלוחים לכל הארץ,tuticafe.co.il,054-5578912,משלוחים,כשר,N,קפסולות ואביזרי קפה,הוד השרון,שרון,N,32.150546,34.887051
"תבליני אביבי בע""מ","יבוא ויצור תבלינים, קטניות וכו'",בשרים,"א-ה: 09:00-15:00
שישי: 
שבת: ",האדום 23 א.תעשייה,www.aviviltd.co.il,08-8692510,משלוחים,כשר,N,תבלינים ופיצוחים,כנות,דרום,N,31.817512,34.785094
גרעיני עפולה ,"קטניות, דגנים, פיצוחים ועוד ",צמחוני-טבעוני,"א-ה: 09:00-20:00
שישי: 08:00-14:30
שבת: ",מנחם בגין 79,www.garineiafula.co.il,04-9556955,"ישיבה במסעדה,משלוחים",כשר,N,תבלינים ופיצוחים,עפולה,צפון,N,32.603435,35.298460
שלמה אלוף הפיצוחים ,"פיצוחים, טבעיים, קלויים, פירות יבשים ועוד","ים תיכוני,מתוקים-קינוחים,צמחוני-טבעוני","א-ה: 08:00-15:00
שישי: 07:00-16:00
שבת: ",השווקים 1 השוק העירוני,www.aluforiginal.co.il,08-6654142,"איסוף עצמי,משלוחים","כשר בד""צ בית יוסף",Y,תבלינים ופיצוחים,באר שבע,דרום,N,31.240477,34.795432
גרעיני עפולה ,"גרעינים, תבלינים, דגנים ועוד ","ים תיכוני,מזרחי,מתוקים-קינוחים","א-ה: א'-ד' 08:00-21:00 ה' 08:00-22:00
שישי: 08:30-15:30
שבת: חצי שעה מצאת השבת - 22:00",יגאל אלון 94,www.garineiafula.co.il,03-9115353,ישיבה במסעדה,כשר,Y,תבלינים ופיצוחים,תל אביב - יפו,מרכז,N,32.068536,34.794500
חממה מודיעין ,"פיצוחים, טבעיים, קלויים, פירות יבשים ועוד","מתוקים-קינוחים,צמחוני-טבעוני","א-ה: 09:00-20:00
שישי: 08:00-15:00
שבת: ",ערער 14,,077-5060977,ישיבה במסעדה,"בד""צ בית יוסף",Y,תבלינים ופיצוחים,מודיעין-מכבים-רעות,ירושלים,N,31.900731,35.008195
גרעיני עפולה ,"גרעינים, תבלינים, דגנים ועוד ","ים תיכוני,מזרחי,מתוקים-קינוחים,צמחוני-טבעוני","א-ה: 08:30-21:00
שישי: 07:30-14:30
שבת: ",מתחם לב הארץ,,1700-707470,ישיבה במסעדה,"בד""צ בית יוסף",Y,תבלינים ופיצוחים,כפר קאסם,שרון,N,32.107995,34.955449
Dr Hot Pepper,חנות תבלינים חריפים,"ים תיכוני,מזרחי","א-ה: 
שישי: 
שבת: ",ירכא,drhotpepper.com,054-2298070,משלוחים,,N,תבלינים ופיצוחים,ירכא,צפון,N,32.962100,35.190071
גרעיני עפולה ,"גרעינים, תבלינים, דגנים ועוד ",צמחוני-טבעוני,"א-ה: 08:30-21:30
שישי: 07:30-16:00
שבת: ",קניון G,www.garineiafula.co.il,,ישיבה במסעדה,,N,תבלינים ופיצוחים,יקנעם עילית,צפון,N,32.660197,35.104841
כתרי,"פיצוחים, פירות יבשים ועוד מבית גרעיני עפולה","ים תיכוני,צמחוני-טבעוני","א-ה: 08:00-20:00
שישי: 07:30-14:30
שבת: ",שדרות ארלוזורוב 5,,04-6523285,איסוף עצמי,כשר למהדרין,Y,תבלינים ופיצוחים,עפולה,צפון,N,32.608943,35.288818
